molecule	ORF	genome	gene	start	end	orientation
NZ_OX366325.1_1159	NZ_OX366325.1_1159	NZ_OX366325.1	ANK	849	881	1
NZ_OX366325.1_1159	NZ_OX366325.1_1159	NZ_OX366325.1	ANK	882	914	1
NZ_OX366325.1_1159	NZ_OX366325.1_1159	NZ_OX366325.1	ANK	915	947	1
NZ_OX366325.1_362	NZ_OX366325.1_362	NZ_OX366325.1	ANK_1	93	125	1
NZ_OX366325.1_362	NZ_OX366325.1_362	NZ_OX366325.1	ANK	127	158	1
NZ_OX366325.1_362	NZ_OX366325.1_362	NZ_OX366325.1	ANK	159	191	1
NZ_OX366325.1_362	NZ_OX366325.1_362	NZ_OX366325.1	ANK	193	224	1
NZ_OX366325.1_362	NZ_OX366325.1_362	NZ_OX366325.1	ANK	225	255	1
NZ_OX366325.1_581	NZ_OX366325.1_581	NZ_OX366325.1	ANK_1	40	71	1
NZ_OX366325.1_581	NZ_OX366325.1_581	NZ_OX366325.1	ANK	74	105	1
NZ_OX366325.1_581	NZ_OX366325.1_581	NZ_OX366325.1	ANK	326	359	1
NZ_OX366325.1_718	NZ_OX366325.1_718	NZ_OX366325.1	ANK_1	31	63	1
NZ_OX366325.1_718	NZ_OX366325.1_718	NZ_OX366325.1	ANK	64	96	1
NZ_OX366325.1_718	NZ_OX366325.1_718	NZ_OX366325.1	ANK	97	129	1
NZ_OX366325.1_748	NZ_OX366325.1_748	NZ_OX366325.1	ANK_1	33	65	1
NZ_OX366325.1_748	NZ_OX366325.1_748	NZ_OX366325.1	ANK	66	98	1
NZ_OX366325.1_748	NZ_OX366325.1_748	NZ_OX366325.1	ANK	99	131	1
NZ_OX366325.1_756	NZ_OX366325.1_756	NZ_OX366325.1	ANK_1	223	254	1
NZ_OX366325.1_756	NZ_OX366325.1_756	NZ_OX366325.1	ANK	288	317	1
NZ_OX366325.1_756	NZ_OX366325.1_756	NZ_OX366325.1	ANK	358	394	1
NZ_OX366325.1_756	NZ_OX366325.1_756	NZ_OX366325.1	ANK	396	428	1
NZ_OX366325.1_756	NZ_OX366325.1_756	NZ_OX366325.1	ANK	526	558	1
NZ_OX366326.1_1024	NZ_OX366326.1_1024	NZ_OX366326.1	ANK_1	133	169	1
NZ_OX366326.1_1024	NZ_OX366326.1_1024	NZ_OX366326.1	ANK	170	203	1
NZ_OX366326.1_1037	NZ_OX366326.1_1037	NZ_OX366326.1	ANK_1	76	106	1
NZ_OX366326.1_1037	NZ_OX366326.1_1037	NZ_OX366326.1	ANK	107	139	1
NZ_OX366326.1_1037	NZ_OX366326.1_1037	NZ_OX366326.1	ANK	140	171	1
NZ_OX366326.1_1037	NZ_OX366326.1_1037	NZ_OX366326.1	ANK	177	208	1
NZ_OX366326.1_1037	NZ_OX366326.1_1037	NZ_OX366326.1	ANK	210	241	1
NZ_OX366326.1_1037	NZ_OX366326.1_1037	NZ_OX366326.1	ANK	244	276	1
NZ_OX366326.1_1037	NZ_OX366326.1_1037	NZ_OX366326.1	ANK	278	309	1
NZ_OX366326.1_1037	NZ_OX366326.1_1037	NZ_OX366326.1	ANK	381	410	1
NZ_OX366326.1_1037	NZ_OX366326.1_1037	NZ_OX366326.1	ANK	414	446	1
NZ_OX366326.1_1037	NZ_OX366326.1_1037	NZ_OX366326.1	ANK	509	558	1
NZ_OX366326.1_1037	NZ_OX366326.1_1037	NZ_OX366326.1	ANK	559	589	1
NZ_OX366326.1_1037	NZ_OX366326.1_1037	NZ_OX366326.1	ANK	593	623	1
NZ_OX366326.1_1037	NZ_OX366326.1_1037	NZ_OX366326.1	ANK	625	655	1
NZ_OX366326.1_1037	NZ_OX366326.1_1037	NZ_OX366326.1	ANK	659	690	1
NZ_OX366326.1_1037	NZ_OX366326.1_1037	NZ_OX366326.1	ANK	691	725	1
NZ_OX366326.1_1039	NZ_OX366326.1_1039	NZ_OX366326.1	ANK_1	70	102	1
NZ_OX366326.1_1039	NZ_OX366326.1_1039	NZ_OX366326.1	ANK	103	137	1
NZ_OX366326.1_1040	NZ_OX366326.1_1040	NZ_OX366326.1	ANK_1	97	130	1
NZ_OX366326.1_1040	NZ_OX366326.1_1040	NZ_OX366326.1	ANK	131	162	1
NZ_OX366326.1_1040	NZ_OX366326.1_1040	NZ_OX366326.1	ANK	167	195	1
NZ_OX366326.1_1040	NZ_OX366326.1_1040	NZ_OX366326.1	ANK	205	236	1
NZ_OX366326.1_1040	NZ_OX366326.1_1040	NZ_OX366326.1	ANK	237	269	1
NZ_OX366326.1_1040	NZ_OX366326.1_1040	NZ_OX366326.1	ANK	271	303	1
NZ_OX366326.1_1040	NZ_OX366326.1_1040	NZ_OX366326.1	ANK	304	336	1
NZ_OX366326.1_1040	NZ_OX366326.1_1040	NZ_OX366326.1	ANK	337	369	1
NZ_OX366326.1_1040	NZ_OX366326.1_1040	NZ_OX366326.1	ANK	371	403	1
NZ_OX366326.1_1040	NZ_OX366326.1_1040	NZ_OX366326.1	ANK	404	436	1
NZ_OX366326.1_1040	NZ_OX366326.1_1040	NZ_OX366326.1	ANK	438	469	1
NZ_OX366326.1_1040	NZ_OX366326.1_1040	NZ_OX366326.1	ANK	472	502	1
NZ_OX366326.1_1040	NZ_OX366326.1_1040	NZ_OX366326.1	ANK	504	535	1
NZ_OX366326.1_1040	NZ_OX366326.1_1040	NZ_OX366326.1	ANK	540	569	1
NZ_OX366326.1_1040	NZ_OX366326.1_1040	NZ_OX366326.1	ANK	659	691	1
NZ_OX366326.1_1040	NZ_OX366326.1_1040	NZ_OX366326.1	ANK	692	730	1
NZ_OX366326.1_289	NZ_OX366326.1_289	NZ_OX366326.1	ANK_1	30	62	1
NZ_OX366326.1_289	NZ_OX366326.1_289	NZ_OX366326.1	ANK	63	95	1
NZ_OX366326.1_663	NZ_OX366326.1_663	NZ_OX366326.1	ANK_1	88	119	1
NZ_OX366326.1_663	NZ_OX366326.1_663	NZ_OX366326.1	ANK	120	152	1
NZ_OX366326.1_663	NZ_OX366326.1_663	NZ_OX366326.1	ANK	153	195	1
NZ_OX366326.1_663	NZ_OX366326.1_663	NZ_OX366326.1	ANK	196	228	1
NZ_OX366326.1_691	NZ_OX366326.1_691	NZ_OX366326.1	ANK_1	57	87	1
NZ_OX366326.1_691	NZ_OX366326.1_691	NZ_OX366326.1	ANK	88	120	1
NZ_OX366326.1_691	NZ_OX366326.1_691	NZ_OX366326.1	ANK	122	154	1
NZ_OX366326.1_691	NZ_OX366326.1_691	NZ_OX366326.1	ANK	303	334	1
NZ_OX366326.1_691	NZ_OX366326.1_691	NZ_OX366326.1	ANK	336	368	1
NZ_OX366327.1_275	NZ_OX366327.1_275	NZ_OX366327.1	ANK_1	184	216	1
NZ_OX366327.1_275	NZ_OX366327.1_275	NZ_OX366327.1	ANK	217	249	1
NZ_OX366327.1_275	NZ_OX366327.1_275	NZ_OX366327.1	ANK	250	282	1
NZ_OX366327.1_275	NZ_OX366327.1_275	NZ_OX366327.1	ANK	283	315	1
NZ_OX366327.1_275	NZ_OX366327.1_275	NZ_OX366327.1	ANK	316	346	1
NZ_OX366327.1_275	NZ_OX366327.1_275	NZ_OX366327.1	ANK	364	396	1
NZ_OX366327.1_294	NZ_OX366327.1_294	NZ_OX366327.1	ANK_1	39	71	1
NZ_OX366327.1_294	NZ_OX366327.1_294	NZ_OX366327.1	ANK	105	136	1
NZ_OX366327.1_294	NZ_OX366327.1_294	NZ_OX366327.1	ANK	171	203	1
NZ_OX366327.1_294	NZ_OX366327.1_294	NZ_OX366327.1	ANK	204	235	1
NZ_OX366327.1_366	NZ_OX366327.1_366	NZ_OX366327.1	ANK_1	39	71	1
NZ_OX366327.1_366	NZ_OX366327.1_366	NZ_OX366327.1	ANK	105	136	1
NZ_OX366327.1_366	NZ_OX366327.1_366	NZ_OX366327.1	ANK	171	203	1
NZ_OX366327.1_366	NZ_OX366327.1_366	NZ_OX366327.1	ANK	204	235	1
NZ_OX366327.1_442	NZ_OX366327.1_442	NZ_OX366327.1	ANK_1	103	134	1
NZ_OX366327.1_442	NZ_OX366327.1_442	NZ_OX366327.1	ANK	338	370	1
NZ_OX366327.1_442	NZ_OX366327.1_442	NZ_OX366327.1	ANK	371	403	1
NZ_OX366327.1_442	NZ_OX366327.1_442	NZ_OX366327.1	ANK	404	437	1
NZ_OX366327.1_724	NZ_OX366327.1_724	NZ_OX366327.1	ANK_1	38	70	1
NZ_OX366327.1_724	NZ_OX366327.1_724	NZ_OX366327.1	ANK	122	155	1
NZ_OX366327.1_724	NZ_OX366327.1_724	NZ_OX366327.1	ANK	157	189	1
NZ_OX366327.1_724	NZ_OX366327.1_724	NZ_OX366327.1	ANK	191	223	1
NZ_OX366327.1_724	NZ_OX366327.1_724	NZ_OX366327.1	ANK	297	328	1
NZ_OX366327.1_724	NZ_OX366327.1_724	NZ_OX366327.1	ANK	330	362	1
NZ_OX366327.1_724	NZ_OX366327.1_724	NZ_OX366327.1	ANK	364	395	1
NZ_OX366327.1_724	NZ_OX366327.1_724	NZ_OX366327.1	ANK	396	446	1
NZ_OX366327.1_724	NZ_OX366327.1_724	NZ_OX366327.1	ANK	447	480	1
NZ_OX366327.1_724	NZ_OX366327.1_724	NZ_OX366327.1	ANK	553	588	1
NZ_OX366327.1_724	NZ_OX366327.1_724	NZ_OX366327.1	ANK	589	624	1
NZ_OX366327.1_724	NZ_OX366327.1_724	NZ_OX366327.1	ANK	627	659	1
NZ_OX366328.1_1097	NZ_OX366328.1_1097	NZ_OX366328.1	ANK_1	63	95	1
NZ_OX366328.1_1097	NZ_OX366328.1_1097	NZ_OX366328.1	ANK	97	127	1
NZ_OX366328.1_1142	NZ_OX366328.1_1142	NZ_OX366328.1	ANK_1	35	67	1
NZ_OX366328.1_1142	NZ_OX366328.1_1142	NZ_OX366328.1	ANK	68	100	1
NZ_OX366328.1_1142	NZ_OX366328.1_1142	NZ_OX366328.1	ANK	101	133	1
NZ_OX366328.1_1142	NZ_OX366328.1_1142	NZ_OX366328.1	ANK	136	165	1
NZ_OX366328.1_1183	NZ_OX366328.1_1183	NZ_OX366328.1	ANK_1	58	89	1
NZ_OX366328.1_1183	NZ_OX366328.1_1183	NZ_OX366328.1	ANK	92	123	1
NZ_OX366328.1_1183	NZ_OX366328.1_1183	NZ_OX366328.1	ANK	124	156	1
NZ_OX366328.1_1266	NZ_OX366328.1_1266	NZ_OX366328.1	ANK_1	313	345	1
NZ_OX366328.1_1266	NZ_OX366328.1_1266	NZ_OX366328.1	ANK	349	380	1
NZ_OX366328.1_1266	NZ_OX366328.1_1266	NZ_OX366328.1	ANK	381	413	1
NZ_OX366328.1_1266	NZ_OX366328.1_1266	NZ_OX366328.1	ANK	414	448	1
NZ_OX366328.1_1344	NZ_OX366328.1_1344	NZ_OX366328.1	ANK_1	132	163	1
NZ_OX366328.1_1344	NZ_OX366328.1_1344	NZ_OX366328.1	ANK	167	196	1
NZ_OX366328.1_460	NZ_OX366328.1_460	NZ_OX366328.1	ANK_1	40	71	1
NZ_OX366328.1_460	NZ_OX366328.1_460	NZ_OX366328.1	ANK	74	104	1
NZ_OX366328.1_460	NZ_OX366328.1_460	NZ_OX366328.1	ANK	326	359	1
NZ_OX366328.1_765	NZ_OX366328.1_765	NZ_OX366328.1	ANK_1	9	41	1
NZ_OX366328.1_765	NZ_OX366328.1_765	NZ_OX366328.1	ANK	42	74	1
NZ_OX366328.1_765	NZ_OX366328.1_765	NZ_OX366328.1	ANK	75	108	1
NZ_OX366328.1_765	NZ_OX366328.1_765	NZ_OX366328.1	ANK	109	139	1
NZ_OX366328.1_765	NZ_OX366328.1_765	NZ_OX366328.1	ANK	142	174	1
NZ_OX366328.1_765	NZ_OX366328.1_765	NZ_OX366328.1	ANK	175	208	1
NZ_OX366328.1_765	NZ_OX366328.1_765	NZ_OX366328.1	ANK	209	241	1
NZ_OX366328.1_765	NZ_OX366328.1_765	NZ_OX366328.1	ANK	242	275	1
NZ_OX366328.1_765	NZ_OX366328.1_765	NZ_OX366328.1	ANK	277	307	1
NZ_OX366328.1_765	NZ_OX366328.1_765	NZ_OX366328.1	ANK	341	373	1
NZ_OX366328.1_765	NZ_OX366328.1_765	NZ_OX366328.1	ANK	374	407	1
NZ_OX366329.1_149	NZ_OX366329.1_149	NZ_OX366329.1	ANK_1	58	89	1
NZ_OX366329.1_149	NZ_OX366329.1_149	NZ_OX366329.1	ANK	92	123	1
NZ_OX366329.1_149	NZ_OX366329.1_149	NZ_OX366329.1	ANK	124	156	1
NZ_OX366329.1_191	NZ_OX366329.1_191	NZ_OX366329.1	ANK_1	35	67	1
NZ_OX366329.1_191	NZ_OX366329.1_191	NZ_OX366329.1	ANK	68	100	1
NZ_OX366329.1_191	NZ_OX366329.1_191	NZ_OX366329.1	ANK	101	133	1
NZ_OX366329.1_191	NZ_OX366329.1_191	NZ_OX366329.1	ANK	136	165	1
NZ_OX366329.1_333	NZ_OX366329.1_333	NZ_OX366329.1	ANK_1	93	125	1
NZ_OX366329.1_333	NZ_OX366329.1_333	NZ_OX366329.1	ANK	127	158	1
NZ_OX366329.1_333	NZ_OX366329.1_333	NZ_OX366329.1	ANK	159	191	1
NZ_OX366329.1_333	NZ_OX366329.1_333	NZ_OX366329.1	ANK	193	224	1
NZ_OX366329.1_333	NZ_OX366329.1_333	NZ_OX366329.1	ANK	225	255	1
NZ_OX366329.1_66	NZ_OX366329.1_66	NZ_OX366329.1	ANK_1	313	345	1
NZ_OX366329.1_66	NZ_OX366329.1_66	NZ_OX366329.1	ANK	349	380	1
NZ_OX366329.1_66	NZ_OX366329.1_66	NZ_OX366329.1	ANK	381	413	1
NZ_OX366329.1_66	NZ_OX366329.1_66	NZ_OX366329.1	ANK	414	448	1
NZ_OX366329.1_752	NZ_OX366329.1_752	NZ_OX366329.1	ANK_1	40	71	1
NZ_OX366329.1_752	NZ_OX366329.1_752	NZ_OX366329.1	ANK	74	104	1
NZ_OX366329.1_752	NZ_OX366329.1_752	NZ_OX366329.1	ANK	326	359	1
NZ_OX366329.1_80	NZ_OX366329.1_80	NZ_OX366329.1	ANK_1	154	190	1
NZ_OX366329.1_80	NZ_OX366329.1_80	NZ_OX366329.1	ANK	189	220	1
NZ_OX366329.1_80	NZ_OX366329.1_80	NZ_OX366329.1	ANK	632	664	1
NZ_OX366329.1_80	NZ_OX366329.1_80	NZ_OX366329.1	ANK	675	707	1
NZ_OX366329.1_80	NZ_OX366329.1_80	NZ_OX366329.1	ANK	708	740	1
NZ_OX366329.1_80	NZ_OX366329.1_80	NZ_OX366329.1	ANK	775	805	1
NZ_OX366329.1_80	NZ_OX366329.1_80	NZ_OX366329.1	ANK	807	839	1
NZ_OX366329.1_80	NZ_OX366329.1_80	NZ_OX366329.1	ANK	840	872	1
NZ_OX366329.1_80	NZ_OX366329.1_80	NZ_OX366329.1	ANK	873	905	1
NZ_OX366330.1_1353	NZ_OX366330.1_1353	NZ_OX366330.1	ANK_1	61	94	1
NZ_OX366330.1_1353	NZ_OX366330.1_1353	NZ_OX366330.1	ANK	95	126	1
NZ_OX366330.1_1353	NZ_OX366330.1_1353	NZ_OX366330.1	ANK	130	162	1
NZ_OX366330.1_156	NZ_OX366330.1_156	NZ_OX366330.1	ANK_1	35	67	1
NZ_OX366330.1_156	NZ_OX366330.1_156	NZ_OX366330.1	ANK	68	100	1
NZ_OX366330.1_156	NZ_OX366330.1_156	NZ_OX366330.1	ANK	101	133	1
NZ_OX366330.1_156	NZ_OX366330.1_156	NZ_OX366330.1	ANK	136	165	1
NZ_OX366330.1_198	NZ_OX366330.1_198	NZ_OX366330.1	ANK_1	63	97	1
NZ_OX366330.1_198	NZ_OX366330.1_198	NZ_OX366330.1	ANK	98	130	1
NZ_OX366330.1_198	NZ_OX366330.1_198	NZ_OX366330.1	ANK	133	164	1
NZ_OX366330.1_198	NZ_OX366330.1_198	NZ_OX366330.1	ANK	166	198	1
NZ_OX366330.1_198	NZ_OX366330.1_198	NZ_OX366330.1	ANK	199	232	1
NZ_OX366330.1_198	NZ_OX366330.1_198	NZ_OX366330.1	ANK	233	265	1
NZ_OX366330.1_198	NZ_OX366330.1_198	NZ_OX366330.1	ANK	266	298	1
NZ_OX366330.1_198	NZ_OX366330.1_198	NZ_OX366330.1	ANK	332	366	1
NZ_OX366330.1_336	NZ_OX366330.1_336	NZ_OX366330.1	ANK_1	58	89	1
NZ_OX366330.1_336	NZ_OX366330.1_336	NZ_OX366330.1	ANK	92	123	1
NZ_OX366330.1_336	NZ_OX366330.1_336	NZ_OX366330.1	ANK	124	156	1
NZ_OX366330.1_337	NZ_OX366330.1_337	NZ_OX366330.1	ANK_1	57	87	1
NZ_OX366330.1_337	NZ_OX366330.1_337	NZ_OX366330.1	ANK	88	120	1
NZ_OX366330.1_337	NZ_OX366330.1_337	NZ_OX366330.1	ANK	122	154	1
NZ_OX366330.1_337	NZ_OX366330.1_337	NZ_OX366330.1	ANK	298	330	1
NZ_OX366330.1_337	NZ_OX366330.1_337	NZ_OX366330.1	ANK	331	362	1
NZ_OX366330.1_384	NZ_OX366330.1_384	NZ_OX366330.1	ANK_1	93	125	1
NZ_OX366330.1_384	NZ_OX366330.1_384	NZ_OX366330.1	ANK	127	158	1
NZ_OX366330.1_384	NZ_OX366330.1_384	NZ_OX366330.1	ANK	159	191	1
NZ_OX366330.1_384	NZ_OX366330.1_384	NZ_OX366330.1	ANK	193	224	1
NZ_OX366330.1_384	NZ_OX366330.1_384	NZ_OX366330.1	ANK	225	255	1
NZ_OX366330.1_588	NZ_OX366330.1_588	NZ_OX366330.1	ANK_1	31	63	1
NZ_OX366330.1_588	NZ_OX366330.1_588	NZ_OX366330.1	ANK	64	96	1
NZ_OX366330.1_588	NZ_OX366330.1_588	NZ_OX366330.1	ANK	97	129	1
NZ_OX366330.1_64	NZ_OX366330.1_64	NZ_OX366330.1	ANK_1	485	517	1
NZ_OX366330.1_64	NZ_OX366330.1_64	NZ_OX366330.1	ANK	519	551	1
NZ_OX366330.1_649	NZ_OX366330.1_649	NZ_OX366330.1	ANK_1	47	79	1
NZ_OX366330.1_649	NZ_OX366330.1_649	NZ_OX366330.1	ANK	82	116	1
NZ_OX366330.1_649	NZ_OX366330.1_649	NZ_OX366330.1	ANK	114	145	1
NZ_OX366331.1_207	NZ_OX366331.1_207	NZ_OX366331.1	ANK_1	93	125	1
NZ_OX366331.1_207	NZ_OX366331.1_207	NZ_OX366331.1	ANK	127	158	1
NZ_OX366331.1_207	NZ_OX366331.1_207	NZ_OX366331.1	ANK	159	191	1
NZ_OX366331.1_207	NZ_OX366331.1_207	NZ_OX366331.1	ANK	193	224	1
NZ_OX366331.1_207	NZ_OX366331.1_207	NZ_OX366331.1	ANK	225	255	1
NZ_OX366331.1_255	NZ_OX366331.1_255	NZ_OX366331.1	ANK_1	58	89	1
NZ_OX366331.1_255	NZ_OX366331.1_255	NZ_OX366331.1	ANK	92	123	1
NZ_OX366331.1_255	NZ_OX366331.1_255	NZ_OX366331.1	ANK	124	156	1
NZ_OX366331.1_371	NZ_OX366331.1_371	NZ_OX366331.1	ANK_1	35	67	1
NZ_OX366331.1_371	NZ_OX366331.1_371	NZ_OX366331.1	ANK	68	100	1
NZ_OX366331.1_371	NZ_OX366331.1_371	NZ_OX366331.1	ANK	101	133	1
NZ_OX366331.1_371	NZ_OX366331.1_371	NZ_OX366331.1	ANK	136	165	1
NZ_OX366331.1_980	NZ_OX366331.1_980	NZ_OX366331.1	ANK_1	9	41	1
NZ_OX366331.1_980	NZ_OX366331.1_980	NZ_OX366331.1	ANK	42	74	1
NZ_OX366331.1_980	NZ_OX366331.1_980	NZ_OX366331.1	ANK	75	108	1
NZ_OX366331.1_980	NZ_OX366331.1_980	NZ_OX366331.1	ANK	109	139	1
NZ_OX366331.1_980	NZ_OX366331.1_980	NZ_OX366331.1	ANK	142	174	1
NZ_OX366331.1_980	NZ_OX366331.1_980	NZ_OX366331.1	ANK	175	208	1
NZ_OX366331.1_980	NZ_OX366331.1_980	NZ_OX366331.1	ANK	209	241	1
NZ_OX366331.1_980	NZ_OX366331.1_980	NZ_OX366331.1	ANK	242	275	1
NZ_OX366331.1_980	NZ_OX366331.1_980	NZ_OX366331.1	ANK	277	307	1
NZ_OX366331.1_980	NZ_OX366331.1_980	NZ_OX366331.1	ANK	341	373	1
NZ_OX366331.1_980	NZ_OX366331.1_980	NZ_OX366331.1	ANK	374	407	1
NZ_OX366332.1_322	NZ_OX366332.1_322	NZ_OX366332.1	ANK_1	699	729	1
NZ_OX366332.1_322	NZ_OX366332.1_322	NZ_OX366332.1	ANK	732	762	1
NZ_OX366332.1_322	NZ_OX366332.1_322	NZ_OX366332.1	ANK	830	862	1
NZ_OX366332.1_322	NZ_OX366332.1_322	NZ_OX366332.1	ANK	896	938	1
NZ_OX366332.1_322	NZ_OX366332.1_322	NZ_OX366332.1	ANK	939	971	1
NZ_OX366332.1_322	NZ_OX366332.1_322	NZ_OX366332.1	ANK	972	1000	1
NZ_OX366332.1_461	NZ_OX366332.1_461	NZ_OX366332.1	ANK_1	39	71	1
NZ_OX366332.1_461	NZ_OX366332.1_461	NZ_OX366332.1	ANK	105	136	1
NZ_OX366332.1_461	NZ_OX366332.1_461	NZ_OX366332.1	ANK	171	203	1
NZ_OX366332.1_461	NZ_OX366332.1_461	NZ_OX366332.1	ANK	204	235	1
NZ_OX366332.1_574	NZ_OX366332.1_574	NZ_OX366332.1	ANK_1	98	130	1
NZ_OX366332.1_574	NZ_OX366332.1_574	NZ_OX366332.1	ANK	131	163	1
NZ_OX366333.1_1158	NZ_OX366333.1_1158	NZ_OX366333.1	ANK_1	57	87	1
NZ_OX366333.1_1158	NZ_OX366333.1_1158	NZ_OX366333.1	ANK	88	120	1
NZ_OX366333.1_1158	NZ_OX366333.1_1158	NZ_OX366333.1	ANK	122	154	1
NZ_OX366333.1_1158	NZ_OX366333.1_1158	NZ_OX366333.1	ANK	298	330	1
NZ_OX366333.1_1158	NZ_OX366333.1_1158	NZ_OX366333.1	ANK	331	362	1
NZ_OX366333.1_1360	NZ_OX366333.1_1360	NZ_OX366333.1	ANK_1	41	72	1
NZ_OX366333.1_1360	NZ_OX366333.1_1360	NZ_OX366333.1	ANK	112	145	1
NZ_OX366333.1_1360	NZ_OX366333.1_1360	NZ_OX366333.1	ANK	145	185	1
NZ_OX366333.1_1568	NZ_OX366333.1_1568	NZ_OX366333.1	ANK_1	203	239	1
NZ_OX366333.1_1568	NZ_OX366333.1_1568	NZ_OX366333.1	ANK	275	301	1
NZ_OX366333.1_1568	NZ_OX366333.1_1568	NZ_OX366333.1	ANK	349	379	1
NZ_OX366333.1_1568	NZ_OX366333.1_1568	NZ_OX366333.1	ANK	381	412	1
NZ_OX366333.1_1580	NZ_OX366333.1_1580	NZ_OX366333.1	ANK_1	314	346	1
NZ_OX366333.1_1580	NZ_OX366333.1_1580	NZ_OX366333.1	ANK	350	381	1
NZ_OX366333.1_1580	NZ_OX366333.1_1580	NZ_OX366333.1	ANK	382	414	1
NZ_OX366333.1_1580	NZ_OX366333.1_1580	NZ_OX366333.1	ANK	415	444	1
NZ_OX366333.1_1604	NZ_OX366333.1_1604	NZ_OX366333.1	ANK_1	132	163	1
NZ_OX366333.1_1604	NZ_OX366333.1_1604	NZ_OX366333.1	ANK	167	196	1
NZ_OX366333.1_496	NZ_OX366333.1_496	NZ_OX366333.1	ANK_1	75	105	1
NZ_OX366333.1_496	NZ_OX366333.1_496	NZ_OX366333.1	ANK	107	139	1
NZ_OX366333.1_872	NZ_OX366333.1_872	NZ_OX366333.1	ANK_1	94	126	1
NZ_OX366333.1_872	NZ_OX366333.1_872	NZ_OX366333.1	ANK	127	159	1
NZ_OX366333.1_872	NZ_OX366333.1_872	NZ_OX366333.1	ANK	160	192	1
NZ_OX366334.1_1118	NZ_OX366334.1_1118	NZ_OX366334.1	ANK_1	41	72	1
NZ_OX366334.1_1118	NZ_OX366334.1_1118	NZ_OX366334.1	ANK	112	145	1
NZ_OX366334.1_1118	NZ_OX366334.1_1118	NZ_OX366334.1	ANK	145	185	1
NZ_OX366334.1_1245	NZ_OX366334.1_1245	NZ_OX366334.1	ANK_1	83	115	1
NZ_OX366334.1_1245	NZ_OX366334.1_1245	NZ_OX366334.1	ANK	116	148	1
NZ_OX366335.1_126	NZ_OX366335.1_126	NZ_OX366335.1	ANK_1	203	239	1
NZ_OX366335.1_126	NZ_OX366335.1_126	NZ_OX366335.1	ANK	275	301	1
NZ_OX366335.1_126	NZ_OX366335.1_126	NZ_OX366335.1	ANK	349	379	1
NZ_OX366335.1_126	NZ_OX366335.1_126	NZ_OX366335.1	ANK	381	412	1
NZ_OX366335.1_720	NZ_OX366335.1_720	NZ_OX366335.1	ANK_1	33	65	1
NZ_OX366335.1_720	NZ_OX366335.1_720	NZ_OX366335.1	ANK	66	98	1
NZ_OX366335.1_720	NZ_OX366335.1_720	NZ_OX366335.1	ANK	99	132	1
NZ_OX366335.1_720	NZ_OX366335.1_720	NZ_OX366335.1	ANK	133	165	1
NZ_OX366335.1_720	NZ_OX366335.1_720	NZ_OX366335.1	ANK	166	198	1
NZ_OX366335.1_770	NZ_OX366335.1_770	NZ_OX366335.1	ANK_1	94	126	1
NZ_OX366335.1_770	NZ_OX366335.1_770	NZ_OX366335.1	ANK	127	159	1
NZ_OX366335.1_770	NZ_OX366335.1_770	NZ_OX366335.1	ANK	160	192	1
NZ_OX366335.1_999	NZ_OX366335.1_999	NZ_OX366335.1	ANK_1	53	85	1
NZ_OX366335.1_999	NZ_OX366335.1_999	NZ_OX366335.1	ANK	86	118	1
NZ_OX366335.1_999	NZ_OX366335.1_999	NZ_OX366335.1	ANK	119	151	1
NZ_OX366335.1_999	NZ_OX366335.1_999	NZ_OX366335.1	ANK	153	184	1
NZ_OX366335.1_999	NZ_OX366335.1_999	NZ_OX366335.1	ANK	185	217	1
NZ_OX366335.1_999	NZ_OX366335.1_999	NZ_OX366335.1	ANK	253	283	1
NZ_OX366336.1_1083	NZ_OX366336.1_1083	NZ_OX366336.1	ANK_1	40	71	1
NZ_OX366336.1_1083	NZ_OX366336.1_1083	NZ_OX366336.1	ANK	74	104	1
NZ_OX366336.1_1083	NZ_OX366336.1_1083	NZ_OX366336.1	ANK	326	359	1
NZ_OX366336.1_1490	NZ_OX366336.1_1490	NZ_OX366336.1	ANK_1	95	126	1
NZ_OX366336.1_1490	NZ_OX366336.1_1490	NZ_OX366336.1	ANK	130	162	1
NZ_OX366336.1_183	NZ_OX366336.1_183	NZ_OX366336.1	ANK_1	61	92	1
NZ_OX366336.1_183	NZ_OX366336.1_183	NZ_OX366336.1	ANK	93	125	1
NZ_OX366336.1_183	NZ_OX366336.1_183	NZ_OX366336.1	ANK	126	158	1
NZ_OX366336.1_183	NZ_OX366336.1_183	NZ_OX366336.1	ANK	159	191	1
NZ_OX366336.1_183	NZ_OX366336.1_183	NZ_OX366336.1	ANK	192	224	1
NZ_OX366336.1_187	NZ_OX366336.1_187	NZ_OX366336.1	ANK_1	35	67	1
NZ_OX366336.1_187	NZ_OX366336.1_187	NZ_OX366336.1	ANK	68	100	1
NZ_OX366336.1_187	NZ_OX366336.1_187	NZ_OX366336.1	ANK	101	133	1
NZ_OX366336.1_187	NZ_OX366336.1_187	NZ_OX366336.1	ANK	136	165	1
NZ_OX366336.1_362	NZ_OX366336.1_362	NZ_OX366336.1	ANK_1	78	110	1
NZ_OX366336.1_362	NZ_OX366336.1_362	NZ_OX366336.1	ANK	113	143	1
NZ_OX366336.1_366	NZ_OX366336.1_366	NZ_OX366336.1	ANK_1	70	102	1
NZ_OX366336.1_366	NZ_OX366336.1_366	NZ_OX366336.1	ANK	103	137	1
NZ_OX366336.1_456	NZ_OX366336.1_456	NZ_OX366336.1	ANK_1	93	125	1
